0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label
0.0,0.058747905948544885,0.12146576766617745,0.14644660940672644,0.26305472137593083,0.31698729810778076,0.4999999999999999,0.49999999999999994,0.6070016829209492,0.6275572038201511,0.8535533905932731,0.9999999999999997,1.1515456574392295,1.1830127018922194,1.271532549412873,1.3990945114161435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.007411510272288167,0.024660153437741264,0.040974970761606194,0.054311247979704325,0.06477309472849045,0.07511525721566871,0.08153406343849828,0.0881992388439438,0.11025735856586677,0.1307093978503789,0.14977649903696952,0.1694976818806035,0.19144661960394405,0.2165062754300324,0.22120057297618337,0.226101124426335,0.2676528673418528,0.28356420544856065,0.29763487813215717,0.31761502436180816,0.3346051518957871,0.3439575734210662,0.3602459274149525,0.3696626156566906,0.49999999999999956,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.49999999999999994,0.49999999999999994,0.5292886314697056,0.6171720352098135,0.6495690783937682,0.7659547052858318,0.8163815308285014,0.8188277655000376,0.8477287595399634,0.8585932814388266,0.8979797996581527,0.9335077167711728,0.9742497657032224,0.9988258951091704,1.0232071869038213,1.0488336134255638,1.1416890921832694,1.1496078844963404,1.1597288455926382,1.1811091570973118,1.2175843089141136,1.242250628164796,1.2644525248670937,1.271508757801966,1.304301944086199,1.3211414011274003,1.3260097085506979,1.369608496766864,1.3970774639387145,1.4187356722681146,1.4443277054524604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.057043028365628225,0.08210916541997261,0.2563960957809805,0.49999999999999967,0.49999999999999983,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.6411765667064483,0.9671611757730257,1.2178908345800272,1.2499999999999998,1.378223133373917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.014162003598563512,0.04798018921671964,0.0776019326529958,0.08210916541997262,0.10080012248203413,0.1765823746733707,0.20464736705544131,0.2597936109152172,0.27703713803496566,0.3104107728626751,0.32042162896327514,0.3980826993927335,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.49999999999999994,0.605408119879795,0.6583143252056969,0.7548618981316998,0.7987167174221366,0.8725703974370458,0.9259416180161522,1.0374106665880707,1.0736268388863324,1.1261649397750253,1.1765332747494281,1.2178908345800274,1.259776159698011,1.271650362374683,1.3340600933176543,1.3876364758947766,1.4298082727755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.011345873512878881,0.03861229925636408,0.052375426088684465,0.06028130145334476,0.09108703920576326,0.1296576618093222,0.17587909072996238,0.2128502856891764,0.218057509248008,0.2716532736644334,0.30383311377188615,0.4217310155502008,0.4565531463256373,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.49999999999999994,0.5,0.5970876233592812,0.6300043607816874,0.7368993769778166,0.7815205628832069,0.8449080464468444,0.9012622455311757,1.0124546025733292,1.1046090636070338,1.1408998614948649,1.168384495542944,1.1997658464102103,1.2355663345908907,1.2891153810526144,1.3419724409455425,1.3607272348958388,1.3761998240690827,1.4013723291986364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.1464466094067263,0.17246365292795415,0.3169872981077807,0.3430977075066762,0.5747302305223794,0.7973541714348673,0.8535533905932736,1.1446018419589372,1.1830127018922187,1.3844190623158517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.014438409449081133,0.04106573931461266,0.057327398318469724,0.08210916541997222,0.15095700476812504,0.1635426123395779,0.18620700936239878,0.21398953179360652,0.2843961569949887,0.43540003342189354,0.45331000297316254,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.49999999999999994,0.5,0.6420653951144034,0.6535958225036007,0.7867947333462724,0.8368739428565095,1.007910138243411,1.0877215580054815,1.101017363148003,1.1664174259221867,1.1980580206252556,1.2178908345800272,1.3037376787658925,1.333229976137442,1.3718948739456496,1.4267158393166441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.14792027106038527,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.49999999999999994,1.0999999999999999,1.352079728939615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0046046678952675535,0.01722201124484227,0.03816358789715132,0.06723558379407514,0.09903911491058215,0.12768482097731595,0.1579243700356504,0.18960725254815503,0.21666171733275885,0.23707640195116303,0.2539593934343523,0.2671992354068314,0.2742920307128516,0.27960042607961344,0.33195405581935533,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.8111766671688146,0.8902550199006253,0.9072724905746218,0.9274778459655506,0.9577481864994114,0.9935707665128867,1.035851766588658,1.0879717906777604,1.1428835781990694,1.191471961099304,1.2425129342743944,1.296570943484296,1.3422560451357217,1.371950032627512,1.3939305874567685,1.411541380461304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.012198929799423478,0.031931653585255015,0.0352919672578815,0.056871285050278136,0.05833918097184606,0.08101463549118593,0.1211755657977049,0.12373487217757403,0.1880494680314322,0.21955553352238213,0.24880925540425303,0.266342210431907,0.2863639346096131,0.31190322000529325,0.4266049108713442,0.4867899905090069,0.49999999999999983,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.49999999999999994,0.49999999999999994,0.5000000000000001,0.5065894461461217,0.5672577969574261,0.5940374568708755,0.6884187230336355,0.725496743391314,0.8071779755005187,0.8272246732970453,0.8652963383307778,0.9736129808819359,1.0298814296878025,1.0523866725209279,1.1019028983611452,1.127739636107127,1.146552760666875,1.1488519652103855,1.2501373284182735,1.2795582746749152,1.2865714768888323,1.3037159802988714,1.3217514754292183,1.364827838375087,1.3989891247572719,1.4270443906772334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
